Name,Character Id,Level,Power,Stars,Red Stars,Gear Tier,Basic,Special,Ultimate,Passive,ISO Class,ISO Matrix,Striker,Fortifier,Healer,Raider,Skirmisher,ISO Health,ISO Damage,ISO Armor,ISO Focus,ISO Resist
Tam’Imperator,SilverSamurai,65,51952,6,6,12,5,4,4,3,skirmisher,,,,,,3,3,3,3,3,3
Tam’Imperator,Wolverine,95,406521,7,7,18,6,7,6,5,raider,purple,,,,12,,2,2,2,2,2
Tam’Imperator,ShieldDmg_Defense,30,5184,4,4,6,3,2,,1,,,,,,,,,,,,
Tam’Imperator,MadelynePryor,70,79911,5,5,13,7,6,6,5,striker,,4,,,,,5,4,4,4,4
Tam’Imperator,WhiteTiger,44,7916,5,5,4,3,2,2,1,striker,,2,,,,,2,3,2,2,3
Tam’Imperator,KreeControl_Assist,40,16949,6,5,7,4,4,,2,raider,,,,,3,,4,4,3,4,4
Tam’Imperator,ShieldTank_Stun,41,6169,3,3,7,3,2,,1,,,,,,,,,,,,
Tam’Imperator,MsMarvel,55,33017,5,5,10,5,4,4,3,skirmisher,,,,,,3,3,4,4,3,4
Tam’Imperator,Shocker,45,23318,7,7,7,3,3,3,2,skirmisher,,,,,,4,4,4,4,4,4
Tam’Imperator,Hulk,90,306884,7,8,17,7,7,7,5,striker,blue,10,,4,,,5,5,5,5,5
Tam’Imperator,WinterSoldier,90,260882,7,7,17,6,6,6,5,striker,blue,10,,,,,5,5,5,5,5
Tam’Imperator,UltGreenGoblin,70,106230,7,7,13,7,7,6,5,skirmisher,,,,,,5,5,5,5,5,5
Tam’Imperator,Drax,60,24859,6,6,7,4,5,3,1,fortifier,,,3,,,,3,3,3,3,3
Tam’Imperator,Mantis,54,37494,7,7,7,5,5,5,4,healer,,,,3,,,3,3,3,3,3
Tam’Imperator,CaptainAmerica,95,518066,7,10,18,7,7,7,5,skirmisher,purple,,,4,,10,,,,,
Tam’Imperator,ScarletWitch,90,460165,7,8,17,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Tam’Imperator,HydraSupport_Heal,39,10166,3,3,7,4,4,,2,healer,,,,2,,,2,2,2,2,3
Tam’Imperator,Vulture,95,384507,7,7,18,6,6,6,4,striker,purple,13,,,,,3,3,3,3,3
Tam’Imperator,ShieldSupport_Stealth,50,9022,2,2,9,3,2,,1,fortifier,,,2,,,,4,4,3,2,3
Tam’Imperator,PhylaVell,65,72323,6,6,12,6,6,6,4,fortifier,,,4,,,,4,4,4,4,4
Tam’Imperator,Yellowjacket,60,55718,6,6,11,6,5,5,4,skirmisher,,,,,,4,4,4,4,4,4
Tam’Imperator,Nebula,60,32250,4,4,11,4,5,3,4,raider,,,,,3,,3,3,3,3,3
Tam’Imperator,MercDmg_Single,30,1354,1,1,4,2,1,,1,,,,,,,,,,,,
Tam’Imperator,NightNurse,52,9459,4,4,5,3,3,2,1,healer,,,,3,,,3,4,3,3,3
Tam’Imperator,Mysterio,95,407812,7,8,18,6,6,6,5,skirmisher,purple,,,5,,13,3,3,3,3,3
Tam’Imperator,Rhino,65,94285,7,8,12,6,6,6,4,fortifier,,,4,,,,5,4,4,4,4
Tam’Imperator,IronFist,65,65853,5,5,12,7,6,6,5,healer,,,,4,,,4,4,4,4,4
Tam’Imperator,WarMachine,51,29924,7,9,6,3,2,2,1,skirmisher,,,,,,5,5,5,5,5,5
Tam’Imperator,HandTank_Stealth,25,1028,3,3,3,1,1,,,,,,,,,,,,,,
Tam’Imperator,RavagerSupport_Heal,75,112989,6,6,14,7,7,,5,striker,blue,6,,,,,1,2,1,1,1
Tam’Imperator,MercDmg_General,38,16379,6,5,7,4,4,,2,skirmisher,,,,,,5,5,5,5,5,5
Tam’Imperator,AimTank_Taunt,1,301,3,3,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Stature,55,27299,6,6,10,2,5,1,4,fortifier,,,4,,,,4,4,4,4,4
Tam’Imperator,KittyPryde,70,99892,7,7,13,6,6,6,4,skirmisher,,,,,,4,4,4,4,4,4
Tam’Imperator,Falcon,100,894452,7,8,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Tam’Imperator,Gamora,65,77470,7,6,12,6,6,6,4,raider,,,,,4,,4,4,4,4,4
Tam’Imperator,Zemo,2,541,6,5,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Polaris,57,85300,7,8,10,6,5,5,4,raider,,,,,5,,5,5,5,5,5
Tam’Imperator,Sabretooth,50,21119,6,6,9,4,2,2,2,raider,,,,,3,,3,3,3,3,3
Tam’Imperator,AmericaChavez,50,31109,6,6,9,5,4,4,2,striker,,3,,,,,3,4,4,3,4
Tam’Imperator,Wasp,65,98073,7,9,12,5,5,5,3,skirmisher,,,,,,5,5,5,5,5,5
Tam’Imperator,ShangChi,90,250397,7,7,17,7,6,6,5,striker,blue,9,,,,,4,4,4,4,4
Tam’Imperator,CaptainMarvel,72,123325,7,7,13,7,6,7,5,fortifier,,,4,,,,4,4,4,4,5
Tam’Imperator,AntMan,60,33102,7,7,11,2,1,3,3,raider,,,,,3,,4,4,3,3,3
Tam’Imperator,KreeSupport_HoT,40,16421,7,4,7,4,4,,2,healer,,,,3,,,3,3,3,3,3
Tam’Imperator,Ronan,1,504,5,5,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,MrSinister,70,86010,6,6,13,6,6,6,5,healer,,,,4,,,4,4,4,5,5
Tam’Imperator,Storm,100,990179,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Tam’Imperator,Vision,80,265264,7,8,15,6,6,6,5,skirmisher,blue,,,,,10,5,5,5,5,5
Tam’Imperator,SharonCarter,80,184284,7,7,15,6,7,7,5,striker,blue,8,,,,,3,4,3,3,3
Tam’Imperator,Shatterstar,55,43174,7,7,10,5,4,4,3,raider,,,,,1,,1,1,1,1,1
Tam’Imperator,MistyKnight,65,80783,7,6,12,7,6,6,5,skirmisher,,,,,,3,3,4,3,3,3
Tam’Imperator,Taskmaster,70,98520,6,6,13,6,6,6,4,skirmisher,,,,,,5,5,5,5,5,5
Tam’Imperator,KateBishop,45,11265,6,5,7,2,2,2,1,striker,,2,,,,1,3,2,4,3,3
Tam’Imperator,SquirrelGirl,95,333733,7,7,18,6,7,7,4,healer,blue,,,8,,,3,3,4,3,3
Tam’Imperator,Venom,100,573467,7,8,19,6,6,7,5,striker,purple,11,,,,,1,1,1,1,1
Tam’Imperator,Rescue,100,591947,7,7,19,7,7,7,5,healer,purple,,,12,,,2,2,2,2,2
Tam’Imperator,Fantomex,90,271009,7,7,17,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Tam’Imperator,X23,36,17817,7,7,7,4,3,3,2,,,,,,,,,,,,
Tam’Imperator,Ironheart,80,312950,7,9,15,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Tam’Imperator,MBaku,60,38081,6,6,9,6,4,4,3,fortifier,,,3,,,,3,3,4,4,4
Tam’Imperator,KreeDmg_Speed,40,17237,6,6,7,4,4,,2,striker,,2,,,,,2,2,2,2,2
Tam’Imperator,Domino,50,36997,7,6,9,5,5,4,3,raider,,,,,3,,3,3,3,3,3
Tam’Imperator,NicoMinoru,65,102306,7,9,12,6,6,6,4,skirmisher,,,,,,3,3,3,3,3,3
Tam’Imperator,Minerva,65,57743,5,5,12,7,5,5,5,healer,,,,3,,,4,4,3,5,4
Tam’Imperator,KreeTank_Counter,40,15110,7,3,7,4,4,,2,fortifier,,,3,,,,3,4,4,3,4
Tam’Imperator,MultipleMan,55,48923,7,6,10,6,5,5,4,healer,,,2,2,,,3,3,2,2,4
Tam’Imperator,Yondu,26,2181,5,5,3,1,1,1,,,,,,,,,,,,,
Tam’Imperator,Killmonger,70,94445,7,7,13,6,6,6,4,raider,,,,,3,,4,4,3,4,4
Tam’Imperator,ElsaBloodstone,40,15979,5,5,7,4,4,4,2,,,,,,,,,,,,
Tam’Imperator,ProximaMidnight,2,208,2,2,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Electro,60,56973,7,5,11,5,5,5,4,skirmisher,,,,,,4,4,4,4,4,4
Tam’Imperator,IronMan,85,227313,7,6,16,7,7,7,5,skirmisher,purple,,,,,10,,,,,
Tam’Imperator,KreeDmg_Offense,40,16662,6,5,7,4,4,,2,skirmisher,,,,,,3,3,3,3,3,3
Tam’Imperator,Toad,2,497,5,5,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,ScarletSpider,75,151641,7,7,14,7,6,7,5,raider,blue,,,,8,,3,3,3,3,3
Tam’Imperator,Gambit,100,638825,7,8,19,7,7,7,5,raider,purple,,,,11,,1,1,1,1,1
Tam’Imperator,Ghost,60,76158,7,8,11,6,6,6,4,healer,,,,3,,,3,3,3,3,3
Tam’Imperator,ColleenWing,65,64590,5,5,12,6,6,6,5,striker,,3,,,,,3,3,3,3,4
Tam’Imperator,Loki,95,441715,7,8,18,7,7,7,5,skirmisher,purple,,,,,12,2,2,2,2,2
Tam’Imperator,RavagerDmg_AoE,75,72849,6,3,14,7,6,,5,skirmisher,,,3,,,4,4,4,4,4,4
Tam’Imperator,MrFantastic,85,225109,7,6,16,7,7,7,5,skirmisher,blue,,,,,10,5,5,5,5,5
Tam’Imperator,DoctorVoodoo,65,23036,5,5,7,3,3,3,3,healer,,,,3,,,3,3,3,3,3
Tam’Imperator,Korath,2,398,4,4,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,MercTank_Debuff,1,476,5,5,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,MariaHill,80,175059,7,7,15,7,6,6,5,healer,blue,,,9,,,4,4,4,4,4
Tam’Imperator,Colossus,2,400,4,4,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Sybil,100,656552,7,8,19,7,7,7,5,raider,purple,,,,12,,2,2,2,2,2
Tam’Imperator,Blob,1,195,2,2,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Sif,70,97652,7,7,13,6,6,6,4,fortifier,,,4,,,,5,5,5,4,5
Tam’Imperator,SpiderPunk,75,145851,7,7,14,7,6,6,5,raider,blue,3,,,9,,4,4,4,4,4
Tam’Imperator,Heimdall,65,74748,7,7,12,5,5,5,4,striker,,4,,,,,4,4,4,4,4
Tam’Imperator,HumanTorch,2,206,2,2,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Cloak,95,354543,7,7,18,7,7,7,5,skirmisher,blue,,,,,8,3,3,4,3,3
Tam’Imperator,Cable,55,29258,7,8,10,2,1,1,2,striker,,5,,,,,5,5,5,5,5
Tam’Imperator,Negasonic,40,22679,7,7,7,4,4,4,2,,,,,,,,,,,,
Tam’Imperator,Swarm,50,35613,7,6,9,5,4,4,3,healer,,,2,2,,,4,3,3,3,2
Tam’Imperator,Beast,100,825720,7,8,19,6,7,6,5,healer,purple,,,13,,,3,3,3,3,3
Tam’Imperator,BlackWidow,70,67398,5,5,13,6,6,3,5,skirmisher,,,,,,5,5,5,5,5,5
Tam’Imperator,Okoye,60,72329,7,7,11,6,6,6,4,skirmisher,,,,,,3,3,3,3,3,3
Tam’Imperator,Sunfire,95,451575,7,8,18,7,7,7,5,striker,purple,12,,,,,3,3,3,3,3
Tam’Imperator,Cyclops,95,396900,7,8,18,6,6,7,5,raider,blue,,,,10,,5,5,5,5,5
Tam’Imperator,BlackPanther,65,87690,7,7,12,6,6,6,4,striker,,4,,,2,,4,4,4,4,4
Tam’Imperator,Mystique,50,26372,4,4,9,5,5,5,3,skirmisher,,,,,,2,2,2,2,2,2
Tam’Imperator,JaneThor,65,64431,6,6,12,5,5,5,5,fortifier,,,3,,,,4,4,4,4,3
Tam’Imperator,Karnak,1,477,5,5,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Psylocke,90,261682,7,8,17,6,6,6,5,skirmisher,blue,,,,,10,5,5,5,5,5
Tam’Imperator,Iceman,70,74956,6,5,13,6,6,6,4,skirmisher,,,,,,3,4,4,3,4,3
Tam’Imperator,Hela,90,326410,7,8,17,7,7,7,5,raider,purple,,,,10,,,,,,
Tam’Imperator,Deathpool,95,500767,7,9,18,7,7,7,5,striker,purple,10,,,,,,,,,
Tam’Imperator,Moondragon,85,347169,7,8,16,7,7,7,5,healer,purple,,,10,,,,,,,
Tam’Imperator,Dagger,85,204405,7,7,16,7,6,6,5,striker,blue,8,,3,,,3,3,3,3,3
Tam’Imperator,StrangeSupreme,90,291627,7,7,17,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Tam’Imperator,YoYo,65,27318,7,6,12,1,1,1,4,skirmisher,,,,,,4,4,4,4,4,5
Tam’Imperator,Valkyrie,65,68878,7,7,12,5,4,5,4,raider,,,,,3,,3,4,4,4,4
Tam’Imperator,LadyDeathstrike,100,885325,7,8,19,6,7,6,5,striker,purple,12,,,,,2,3,2,2,2
Tam’Imperator,Scream,1,572,6,6,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,HydraDmg_Single,1,103,1,1,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,GhostSpider,100,676498,7,8,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Tam’Imperator,SilverSurfer,90,377827,7,8,17,6,6,6,4,striker,purple,11,,,,,1,2,1,1,1
Tam’Imperator,NickFury,85,206172,7,7,16,6,6,7,5,raider,blue,,8,,9,,4,4,4,4,4
Tam’Imperator,Quake,1,381,4,4,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Namor,85,229463,7,6,16,7,7,7,5,raider,purple,,,,10,,,,,,
Tam’Imperator,Bishop,60,62801,6,6,11,6,6,6,4,striker,,4,,,,,5,5,5,5,4
Tam’Imperator,RavagerTank_Taunt,75,91223,5,5,14,7,6,,5,skirmisher,blue,,,,,6,1,1,1,1,1
Tam’Imperator,Sersi,80,195585,7,8,15,7,6,7,5,skirmisher,blue,,,,,8,3,3,3,3,3
Tam’Imperator,EmmaFrost,85,252629,7,8,16,7,7,7,5,healer,purple,5,5,12,5,5,2,2,2,2,2
Tam’Imperator,Thanos,1,477,5,5,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,SheHulk,90,305988,7,8,17,7,7,7,5,striker,blue,10,,4,,,5,5,5,5,5
Tam’Imperator,Carnage,95,412901,7,8,18,7,6,6,4,skirmisher,purple,,,,,12,2,3,2,2,2
Tam’Imperator,MercSupport_Buffs,75,88703,5,5,14,6,6,,5,healer,blue,,,9,,,4,4,4,4,4
Tam’Imperator,DoctorStrange,85,320840,7,8,16,7,7,6,5,healer,purple,,,10,,,,,,,
Tam’Imperator,GhostRider,75,112289,7,6,14,5,5,5,5,striker,blue,7,,,,,2,2,2,2,2
Tam’Imperator,VivVision,80,186589,7,8,15,7,6,6,5,striker,blue,8,,,,,3,3,3,3,3
Tam’Imperator,SamWilson,80,280168,7,7,15,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Tam’Imperator,InvisibleWoman,80,272813,7,8,15,6,6,6,4,healer,blue,,,10,,,5,5,5,5,5
Tam’Imperator,Longshot,72,78012,6,6,13,6,6,6,4,raider,,,,,1,,1,1,1,1,1
Tam’Imperator,AimDmg_Speed,1,195,2,2,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Juggernaut,1,381,4,4,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,RocketRaccoon,50,36956,7,7,9,4,4,4,2,,,,,,,,,,,,
Tam’Imperator,Crystal,30,7520,5,5,5,3,3,3,1,,,,,,,,,,,,
Tam’Imperator,ScientistSupreme,100,850988,7,8,19,6,6,6,5,healer,purple,,,13,,,3,3,3,3,3
Tam’Imperator,AntiVenom,1,477,5,5,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,CullObsidian,1,288,3,3,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Shuri,65,88190,7,7,12,6,6,6,4,healer,,,,4,,,4,5,5,5,5
Tam’Imperator,RedSkull,40,3698,3,3,6,1,1,1,1,,,,,,,,,,,,
Tam’Imperator,MorganLeFay,90,284724,7,5,17,7,8,7,6,striker,blue,10,,,8,,5,5,5,5,5
Tam’Imperator,Magik,1,477,5,5,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,StarLord,50,11340,7,7,9,1,1,1,1,,,,,,,,,,,,
Tam’Imperator,Coulson,80,161264,7,7,15,6,6,6,4,striker,blue,8,,,,,3,3,3,3,3
Tam’Imperator,Ultron,80,162155,7,5,15,6,7,7,4,striker,blue,10,,,,,5,5,5,5,5
Tam’Imperator,RedGuardian,50,36701,6,6,9,5,5,5,3,healer,,,,5,,,5,5,5,5,5
Tam’Imperator,CorvusGlaive,2,302,3,3,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Magneto,95,404464,7,8,18,6,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Tam’Imperator,Wong,90,281607,7,7,17,7,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
Tam’Imperator,AimDmg_Offense,1,287,3,3,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Dazzler,90,229108,6,6,17,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Tam’Imperator,Graviton,1,288,3,3,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,TChalla,6,533,4,4,2,1,1,,,,,,,,,,,,,,
Tam’Imperator,Groot,50,31121,6,6,9,4,4,4,2,,,,,,,,,,,,
Tam’Imperator,DoctorOctopus,100,631599,7,9,19,7,7,6,5,fortifier,purple,,10,,,,,,,,
Tam’Imperator,SpiderWeaver,95,446496,7,8,18,7,7,7,5,skirmisher,purple,,,,,10,,,,,
Tam’Imperator,SymbioteSpiderMan,4,384,3,3,2,1,1,,,,,,,,,,,,,,
Tam’Imperator,Abomination,90,323402,7,8,17,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Tam’Imperator,Echo,50,23050,4,4,9,5,4,4,2,raider,,,,,1,,1,2,3,3,4
Tam’Imperator,Rogue,90,278816,7,5,17,8,7,7,6,striker,blue,10,,,,,5,5,5,5,5
Tam’Imperator,AgathaHarkness,100,896330,7,8,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Tam’Imperator,SpiderManNoir,100,660122,7,8,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Tam’Imperator,Kingpin,80,133456,5,5,15,7,7,7,5,fortifier,blue,,8,,,,3,3,3,3,3
Tam’Imperator,BlackBolt,85,259349,7,7,16,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Tam’Imperator,SpiderMan2099,55,38395,5,5,10,6,5,5,4,,,,,,,,,,,,
Tam’Imperator,Morbius,20,1958,7,8,2,1,1,,,,,,,,,,,,,,
Tam’Imperator,Nobu,70,91064,6,6,13,7,7,7,5,healer,,,,4,,,4,4,4,4,4
Tam’Imperator,AimControl_Infect,1,287,3,3,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,ZombieIronMan,95,291105,6,4,18,7,6,6,4,striker,purple,10,,,,,,,,,
Tam’Imperator,Pyro,1,476,5,5,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Deathlok,80,142599,6,6,15,6,6,6,5,raider,blue,,,,8,,3,3,3,3,3
Tam’Imperator,Hulkbuster,80,155613,7,6,15,6,6,6,5,striker,blue,8,,,,,3,3,3,3,3
Tam’Imperator,AmadeusCho,90,338347,7,9,17,7,7,7,5,skirmisher,blue,,,,,10,5,5,5,5,5
Tam’Imperator,BlackPantherBC,65,90502,7,7,12,6,6,6,4,striker,,4,,,,,4,4,4,4,4
Tam’Imperator,Ikaris,80,185107,7,8,15,7,6,6,5,striker,blue,8,,,,,3,3,3,3,3
Tam’Imperator,Nakia,65,74221,6,6,12,6,6,6,4,raider,,3,,,4,3,4,4,4,5,4
Tam’Imperator,SpiderWoman,70,83061,6,6,13,6,5,5,4,striker,,5,,,,,5,5,5,5,5
Tam’Imperator,DarkBeast,95,361357,7,7,18,6,6,7,5,raider,blue,,,,10,,5,5,5,5,5
Tam’Imperator,AimSupport_Heal,1,195,2,2,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,MrNegative,95,458948,7,8,18,7,7,7,5,striker,purple,10,,,,,,,,,
Tam’Imperator,Nemesis,90,308805,7,9,17,6,6,7,5,raider,blue,,,,10,,5,5,5,5,5
Tam’Imperator,Archangel,95,373947,7,5,18,7,7,8,6,striker,blue,10,,,,,5,5,5,5,5
Tam’Imperator,Ultimus,70,99480,7,5,13,7,6,6,5,striker,,5,,,,,5,5,5,5,5
Tam’Imperator,RedHulk,100,559086,7,6,19,7,8,7,6,raider,purple,,,,10,,,,,,
Tam’Imperator,CaptainCarter,95,521847,7,10,18,7,7,7,5,healer,purple,5,5,10,5,5,,,,,
Tam’Imperator,USAgent,90,247297,7,7,17,6,6,6,5,striker,blue,9,,,,,4,4,4,4,4
Tam’Imperator,AbsorbingMan,75,147220,7,7,14,6,7,6,4,raider,blue,,,,10,,5,5,5,5,5
Tam’Imperator,Jubilee,55,39881,6,5,10,5,5,5,3,striker,,1,,,,,1,1,1,1,1
Tam’Imperator,Titania,75,155075,7,7,14,6,6,7,4,raider,blue,,,,10,,5,5,5,5,5
Tam’Imperator,KangTheConqueror,100,668898,7,9,19,6,6,6,5,striker,purple,13,,,,,3,3,3,3,3
Tam’Imperator,Phoenix,1,584,6,6,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Moonstone,75,179776,7,9,14,7,7,6,4,striker,blue,10,,,,,5,5,5,5,5
Tam’Imperator,AgentVenom,95,391747,7,7,18,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Tam’Imperator,CaptainAmericaWW2,85,207228,7,7,16,6,7,7,5,raider,blue,,,,8,,3,3,3,3,3
Tam’Imperator,UnionJack,85,189679,7,7,16,6,6,6,5,raider,blue,,,,8,,3,3,3,3,3
Tam’Imperator,BuckyBarnes,85,175522,6,6,16,7,7,6,5,striker,blue,8,,,,,3,3,3,3,3
Tam’Imperator,IronFistOrson,85,191912,7,7,16,6,6,6,5,raider,blue,,,,8,,3,3,3,3,3
Tam’Imperator,Nova,100,571876,7,5,19,8,8,7,5,striker,purple,10,,,,,,,,,
Tam’Imperator,Firestar,85,166349,6,6,16,6,6,6,5,raider,blue,,,,8,,3,3,3,3,3
Tam’Imperator,Quicksilver,1,106,3,,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Doom,1,483,7,4,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Gwenpool,85,202831,7,7,16,6,6,6,5,raider,blue,,,,8,,3,3,3,3,3
Tam’Imperator,Cosmo,50,37231,6,6,9,5,5,5,3,healer,,,,3,,,3,3,3,3,3
Tam’Imperator,OmegaRed,100,598594,7,8,19,6,6,7,5,striker,purple,10,,,,,,,,,
Tam’Imperator,StarLord_Annihilation,65,47787,4,4,12,5,5,5,3,raider,,,,,4,,4,4,4,4,5
Tam’Imperator,EbonyMaw,1,383,4,4,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,Korg,75,140632,7,7,14,6,7,6,5,skirmisher,blue,,,,,8,4,5,4,3,4
Tam’Imperator,Thor_InfinityWar,90,312044,7,8,17,7,7,7,5,striker,purple,10,,,,,,,,,
Tam’Imperator,Vahl,100,700865,7,8,19,7,7,7,5,striker,purple,10,,,,,,2,1,2,2
Tam’Imperator,AdamWarlock,1,383,4,4,1,1,1,,,,,,,,,,,,,,
Tam’Imperator,LokiTeen,95,404698,7,7,18,6,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Tam’Imperator,BetaRayBill,95,428814,7,8,18,6,7,7,5,striker,purple,10,,,,,,,,,
Tam’Imperator,Sylvie,95,402644,7,8,18,6,7,6,5,striker,blue,10,,,,,5,5,5,5,5
Tam’Imperator,SpiderManBigTime,95,297329,7,2,18,7,7,7,5,striker,blue,9,,,,,4,4,4,4,4
Tam’Imperator,Apocalypse,101,951149,7,10,19,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
Tam’Imperator,KamalaKhan,70,111869,7,8,13,6,6,6,4,skirmisher,,,,,,4,5,5,5,4,5
Tam’Imperator,GhostRiderRobbie,76,147144,7,7,14,6,6,6,5,raider,blue,,,,8,,3,3,3,3,3
Tam’Imperator,BlackCat,100,492363,5,5,19,8,7,8,6,striker,purple,11,,,,,1,1,1,1,1
Tam’Imperator,Photon,85,248777,7,8,16,6,7,6,4,striker,purple,10,,,,,,,,,
Tam’Imperator,Ronin,80,130384,6,6,15,6,6,6,4,striker,blue,5,5,5,5,5,,,,,
Tam’Imperator,Dormammu,100,479808,7,4,19,7,6,6,5,striker,purple,10,,,,,,,,,
Tam’Imperator,Mockingbird,80,164206,7,7,15,6,6,6,5,healer,blue,5,5,8,5,5,4,5,4,4,3
Tam’Imperator,IronManInfinityWar,90,310365,7,8,17,7,7,7,5,striker,blue,9,,,,,4,4,5,4,5
Tam’Imperator,Darkhawk,95,421562,7,8,18,7,7,7,5,raider,purple,,,,10,,,,,,
Tam’Imperator,ZombieJuggernaut,95,277381,6,4,18,6,6,6,4,striker,purple,10,,,,,,,,,
Tam’Imperator,Tigra,80,135980,6,6,15,6,6,6,5,striker,blue,7,5,5,5,5,2,2,2,2,2
Tam’Imperator,IronheartMCU,95,300104,6,6,18,7,7,6,5,skirmisher,blue,,,,,9,4,4,4,4,4
Tam’Imperator,GreenGoblinGlider,85,113936,4,2,16,6,6,6,4,raider,blue,,,,8,,3,3,4,3,3
Tam’Imperator,KravenTheHunter,95,382155,7,7,18,6,6,6,4,raider,purple,,,,13,,3,3,3,3,3
Tam’Imperator,SpiderSlayer,95,484791,7,10,18,6,6,6,5,striker,purple,13,,,,,3,3,3,3,3
Tam’Imperator,Lizard,95,465783,7,9,18,6,6,6,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Tam’Imperator,Nightcrawler,96,461962,7,8,18,6,6,6,5,raider,purple,,,,11,,2,2,2,2,2
Tam’Imperator,Forge,95,442018,7,8,18,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
Tam’Imperator,Sunspot,95,360449,7,8,18,6,6,6,4,striker,blue,9,5,5,5,5,5,5,4,4,4
Tam’Imperator,SymbioteSilverSurfer,100,701032,7,8,19,7,7,7,5,raider,purple,,,,12,,2,2,2,2,2
Tam’Imperator,Gwenom,100,540876,7,7,19,6,7,6,4,striker,purple,11,,,,,1,1,1,1,1
Tam’Imperator,RedGoblin,97,513736,7,8,18,7,7,7,5,raider,purple,,,,12,,2,2,2,2,2
Tam’Imperator,BlackKnight,100,648603,7,6,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Tam’Imperator,StarBrand,90,271972,7,7,17,6,6,6,5,raider,purple,5,5,5,10,5,,,,,
Tam’Imperator,CosmicGhostRider,90,264296,7,7,17,6,6,6,4,striker,blue,9,,,,,5,4,5,5,5
Tam’Imperator,IronPatriot,85,289723,7,8,16,7,7,7,5,striker,purple,12,5,5,5,5,2,2,2,2,2
Tam’Imperator,TheLeader,85,281408,7,7,16,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
Tam’Imperator,PeterBParker,100,842752,7,10,19,7,7,7,5,healer,purple,,,13,,,3,3,3,3,3
Tam’Imperator,SpiderManPavitr,100,697284,7,8,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Tam’Imperator,PeniParker,100,728080,7,8,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Tam’Imperator,OldManLogan,100,563556,6,6,19,6,7,6,5,striker,purple,12,5,5,5,5,2,2,2,2,2
Tam’Imperator,Daken,85,224628,7,8,16,6,7,6,4,raider,blue,,,,8,,4,3,4,3,4
Tam’Imperator,PandaPool,85,257436,7,8,16,6,7,7,4,skirmisher,purple,,,,,10,,,,,
Tam’Imperator,Guardian,95,483655,7,7,18,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Tam’Imperator,Northstar,95,444628,7,7,18,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
